person,age,income,days_of_membership,money_spent,money_gained,event_offer_completed,event_offer_viewed,event_transaction,event_auto_completed,gender_F,gender_M,gender_O,CLOSEST_CLUSTER
d734d4ffd96749799258255239793365,55,39000.0,95,10.801111111111112,6.0,2,3,9,0,0,1,0,2
d73856001b394ccb84735142baad4889,66,60000.0,88,16.5025,5.6,5,6,12,0,0,1,0,0
d73a95cbae9a483190e8ebafe7dea937,65,58000.0,980,14.065714285714284,3.3333333333333335,5,6,14,0,0,1,0,0
d74a0d662cdc4e6a8c0429a05f6a8e1a,64,67000.0,422,16.875,6.0,2,3,4,0,1,0,0,1
d75d44b78f4e4d65bf491ba04c6a49b0,71,90000.0,629,23.579,7.5,2,3,10,1,0,1,0,1
d75d726171364516998e49813c2b4671,61,110000.0,362,50.08,5.0,1,4,1,0,1,0,0,1
d765c3e291374601bbf74e53cf491592,49,70000.0,332,4.2540000000000004,0.0,3,5,5,0,1,0,0,2
d768d6fca00b49a6a88739e990ae0b75,23,73000.0,371,4.545999999999999,2.0,1,3,5,0,0,1,0,2
d76ab184084748ada755ed34fb6c4831,39,98000.0,103,20.66,2.0,2,5,2,0,0,1,0,2
d77012df51d64d7095dbbb69945e2825,48,78000.0,769,21.723,6.5,2,2,10,1,0,1,0,1
d77359e5490b4bb0b88e2e150e99dd87,45,72000.0,245,18.643333333333334,3.5,2,4,3,0,1,0,0,1
d77c7af5ddae45138fd6a6f427d53766,30,38000.0,299,41.425,8.333333333333334,2,3,10,1,0,1,0,0
d784ab2714b94720870c250c691308a0,51,47000.0,89,4.211428571428571,3.0,2,4,7,0,0,1,0,2
d785b06c8715401c989165e545f342c1,68,77000.0,1004,19.72714285714286,6.0,2,2,7,0,1,0,0,1
d78d24877762434d8b617e23ec4c29e8,56,57000.0,1173,19.40857142857143,4.0,4,4,7,0,1,0,0,0
d78e3632979b4a24aab5007c8f1f0b7f,67,108000.0,872,23.799999999999997,5.0,1,3,9,0,0,1,0,1
d791a7a91a0343c4885594c348211fb2,63,70000.0,389,23.258000000000003,5.0,1,2,10,2,0,1,0,1
d7930ec1e1b84cbea9102bf7f0c776a1,41,88000.0,137,22.402499999999996,2.5,2,5,4,0,0,1,0,2
d7943f97153945148439c7603899fbd4,33,51000.0,358,1.5666666666666664,0.0,0,2,3,0,0,1,0,2
d794c80154a24d78b06fbcb212e855cd,54,75000.0,253,22.085,5.0,1,2,4,1,1,0,0,1
d79cbb76788a49af8c7c44dc09c2af0a,62,92000.0,938,23.592499999999998,7.333333333333333,2,3,8,1,1,0,0,1
d7a161d80543448caa3217adf68bc965,52,74000.0,321,4.7379999999999995,5.0,1,2,5,1,0,1,0,2
d7a4c9a5d4394065af1af3f924877d5c,58,78000.0,1317,18.926,2.0,2,4,5,0,0,0,1,1
d7b6b45a1c6243b5aafaa1b6343d5391,34,32000.0,1692,2.9021428571428567,3.0,2,6,14,0,0,1,0,0
d7c0e9cd8f9847d4a711e99612772f4c,47,58000.0,150,1.5266666666666666,0.0,0,5,3,0,1,0,0,2
d7c52c19f54a4f96994d06eaa22e111e,49,51000.0,213,0.0,0.0,0,4,0,0,1,0,0,2
d7c7866cc48b4ec38714c2979d31c979,39,78000.0,1003,21.018125,4.666666666666667,5,5,16,0,1,0,0,0
d7d5dc9730ff479c840e10eaa190e8bc,36,64000.0,116,3.476666666666667,5.0,1,2,6,0,1,0,0,2
d7d78a3fabfc4f53883e5fa624c3d612,24,38000.0,107,1.4725,0.0,0,3,4,0,0,1,0,2
d7dc31e069124ef49e1bb937cb89f41c,42,80000.0,616,17.913333333333334,10.0,2,3,3,0,0,1,0,1
d7dd26d7142d4e51b63770cf9db2f91f,44,84000.0,1177,19.011666666666667,6.0,2,2,6,0,1,0,0,1
d7e2dea9ed9440f6bde9e791a3c89cbb,55,90000.0,429,19.9225,3.6666666666666665,6,6,12,0,0,0,1,0
d7e3b10e486741ec81540edbf7d77c7c,51,68000.0,195,7.8475,5.0,0,2,4,1,0,1,0,2
d7e3e5660e684b56bd37b4a25fc4d89c,42,41000.0,233,2.589,0.0,1,4,10,0,0,1,0,2
d7ed79bbb5c94f689098728c0ed047ab,69,79000.0,481,23.33666666666667,3.3333333333333335,3,5,6,1,0,1,0,1
d7f4a8625e8341aca78542f792c0016c,34,50000.0,244,9.964545454545457,3.5,3,4,11,1,0,1,0,0
d7f5c33a856240ec8d1186edea08e0fe,68,79000.0,1262,19.84,7.5,2,3,2,0,0,1,0,1
d7f751dd8f824d94953dcdc0f79c7345,55,97000.0,1178,28.148888888888887,8.333333333333334,2,2,9,1,1,0,0,1
d7f86043a9de4c5f83bf646795685aa1,67,71000.0,370,15.684545454545455,5.666666666666667,3,3,11,0,0,1,0,0
d7f94cafc2e5434d9d12cd5da0bf5fa1,34,40000.0,1135,8.769166666666665,5.0,4,5,12,0,0,1,0,0
d7fec020017649a7a13a924c04e8c07b,36,40000.0,288,9.395,3.3333333333333335,2,3,6,1,1,0,0,2
d80115e2c3fa4b2fa68c65199e7dbb83,28,35000.0,562,9.71375,10.0,1,1,8,0,1,0,0,0
d80211f9f5ff46408d55adee3727aff3,65,31000.0,939,2.711875,3.5,2,2,16,0,0,1,0,0
d802e00ce8d148e48aa4438732de04e7,43,72000.0,269,21.6175,6.0,1,3,4,1,0,1,0,1
d808a466b9904cc396d7aa8fa03bca24,57,90000.0,135,23.13,5.0,0,1,2,1,1,0,0,1
d80ce36710b34270bb543898db2f1882,37,85000.0,293,21.515,4.666666666666667,3,4,4,0,0,1,0,1
d80f9e3f974448ec902c42818097ebf3,47,62000.0,423,14.467142857142857,2.6,4,4,14,1,1,0,0,0
d810b7f740fc4b2bbe947b8149cf5457,52,96000.0,631,24.6,3.5,5,6,10,0,1,0,0,0
d814201add28441193aafab06066faea,77,80000.0,882,21.20285714285714,5.0,3,3,7,0,0,1,0,1
d8192bb8400249d18947acf38b2619fa,45,35000.0,309,9.593,2.0,4,5,10,0,0,1,0,0
d819428f44234b24a1851503756bc537,76,118000.0,962,24.889999999999997,6.666666666666667,2,3,8,2,1,0,0,1
d81e0a9f06bf43f8a34daff155f88142,71,76000.0,709,20.49142857142857,6.5,2,2,7,0,0,1,0,1
d81ed5c788bd49ec803bec849c64dbba,78,113000.0,738,24.256666666666664,7.5,4,4,6,0,1,0,0,1
d820adac939d46078131f147d99d3f85,52,108000.0,857,115.40999999999998,6.0,3,3,7,0,1,0,0,1
d82452a6f7ac413394426106ec97dd20,51,70000.0,1144,19.9225,5.666666666666667,3,3,8,0,0,1,0,0
d824bb703d434f5fa99b99cb0a85635a,49,63000.0,353,18.80625,4.0,2,2,8,0,1,0,0,1
d825b707198046e39baa4fdcfa11d621,61,73000.0,178,20.145,5.0,0,0,4,1,0,1,0,1
d83092f394ae45e59b8934f2726b681a,45,55000.0,170,5.741999999999999,2.0,1,4,5,1,0,1,0,2
d830c27a96f04ce8bf9e196fbca3a6c1,50,82000.0,621,21.830000000000002,6.666666666666667,3,4,7,0,0,1,0,1
d832770fefbb42ba8a4ecdbec3dadaeb,41,81000.0,422,19.215,6.0,2,3,6,1,0,1,0,1
d836d01e48ac45859eba1f947ff07bf7,38,64000.0,746,3.3899999999999992,3.0,2,4,10,0,0,1,0,0
d83cd73288d34f7d894d1d4ce23dd3a5,23,39000.0,1696,8.243500000000001,6.0,4,5,20,0,0,1,0,0
d841103ad25f4103bb3d93989f3dad32,45,89000.0,104,25.323333333333334,2.5,2,4,3,0,1,0,0,1
d8567f1400d8486cb31c6abba64389ec,38,64000.0,364,16.771111111111107,8.333333333333334,2,2,9,1,0,1,0,0
d85cd80ce9b249c2be34c290999075d0,79,34000.0,1567,4.4475,0.0,2,3,8,0,0,1,0,0
d863024f0db64e079769240173649f74,58,90000.0,1240,26.185555555555553,7.5,4,4,9,0,0,1,0,0
d8646eddea324b1eaa42bbe3b45769e1,64,71000.0,1856,14.712857142857143,6.25,4,5,7,0,0,1,0,0
d86d21af2407480bb7bc1918081072f3,79,55000.0,176,16.035999999999998,3.5,3,5,5,0,0,1,0,2
d86d562ac40c482194fcd54999f82148,38,37000.0,811,3.827619047619047,5.0,2,4,21,1,0,1,0,0
d8748cb397354dbd962f4ad395b62494,47,61000.0,275,8.14,0.0,0,4,1,0,1,0,0,2
d87f7a8a8c874c8ab626b8a4f4bf7aef,50,86000.0,908,27.3990909090909,6.666666666666667,3,3,11,0,0,1,0,0
d882b308cf6f419386ab5c3ed3def76e,58,53000.0,976,11.117,3.0,3,3,10,1,0,1,0,0
d883f0f3711b470eaa63865f0eaa531b,51,34000.0,316,7.956111111111111,3.0,5,5,18,0,0,1,0,0
d8848c510f444abf93ace41343c29878,50,93000.0,835,24.85125,5.6,4,5,8,1,1,0,0,1
d885cede482e4a03b42991c72c254265,29,61000.0,579,12.986666666666666,5.0,1,1,12,1,1,0,0,0
d88b4dbc2ff54dbcb9b99db4802657ac,44,38000.0,167,1.2925,0.0,0,5,4,0,0,1,0,2
d88cdfa2c2784945a1716ea39c03e6ae,69,67000.0,1410,16.12,3.0,3,3,7,0,1,0,0,0
d89a3cfaa85947a19724915310cb6081,67,95000.0,154,34.315,2.0,1,3,2,1,1,0,0,1
d89ddbfc1fa9433b85f8a19b6c849e7b,56,43000.0,284,3.273333333333333,0.0,0,3,3,0,0,1,0,2
d89de55c2fd94353aec1031db95ec894,36,44000.0,317,2.236666666666667,0.0,0,1,3,0,0,1,0,2
d8a1e62359c549a29fa55d90165f17a5,60,117000.0,384,31.25,2.0,1,2,2,0,0,1,0,1
d8a36c06ea954489a55e17a194bb1735,65,35000.0,910,29.71181818181818,3.0,3,3,11,1,1,0,0,0
d8a7d08af02243ae8ba4206010bb57f9,60,46000.0,1563,3.277647058823529,2.0,4,5,17,0,1,0,0,0
d8a96352c9544dabaac9fde5037adf3a,64,111000.0,1152,25.490000000000002,4.0,2,3,2,0,1,0,0,1
d8ac2ffea6e742ef949e4d96097e5c5d,58,96000.0,594,24.416666666666668,6.666666666666667,4,4,9,0,0,1,0,1
d8ae7ec708c345f49b525458b53bf1af,20,62000.0,1132,2.295,0.0,0,2,8,0,1,0,0,2
d8af520c4a8a4c77b921098d7d838c4d,77,51000.0,810,2.1645454545454546,0.0,2,4,11,0,0,1,0,0
d8b40c3b107444339a1130458d34a93f,52,46000.0,380,9.587,5.0,3,3,10,0,1,0,0,0
d8c0599851414c419612359de7a93882,52,97000.0,772,19.645,3.5,2,2,6,1,0,1,0,1
d8caa73d26d34770847f584020421eba,60,66000.0,598,17.470714285714287,3.75,5,5,14,0,0,1,0,0
d8d2466b53034391b840556be4b1be2c,62,80000.0,456,19.46733333333333,5.0,3,4,15,2,1,0,0,0
d8d491330a0e4b099f05f5fd7b972f20,55,32000.0,282,6.223000000000001,3.5,2,3,10,2,1,0,0,0
d8d5b651ed374f35af4241301c645292,67,116000.0,366,33.373333333333335,5.0,2,5,3,1,1,0,0,1
d8ec9896d2a34515af66ccf7be5fbe66,51,80000.0,578,22.16375,10.0,3,3,8,0,1,0,0,1
d8f121893be243f3a8851129a828beee,42,56000.0,105,3.925714285714286,2.0,2,3,7,0,0,1,0,2
d8f2763e76bb4f1fb27d7a595f5deff7,67,97000.0,1900,30.035555555555554,2.5,3,3,9,0,0,1,0,0
d8fa1e18e7aa4d8c85681c92286f0ebe,70,55000.0,1613,3.031111111111111,2.0,2,2,18,0,0,1,0,0
d8fcb80361374a7cb328c43b94bcfeba,76,66000.0,368,15.9475,6.0,1,1,8,1,0,1,0,1
d901d12bb9334492b762f607d0ab4bd6,49,102000.0,915,26.875,2.0,1,2,6,1,0,1,0,1
d90b2a22cba14386ba202c87867b499d,63,38000.0,345,3.4483333333333337,2.0,1,4,6,0,0,1,0,2
d911d7d5361f4d0d9ccbdc88bd8ca970,32,50000.0,1649,3.6677272727272725,3.5,3,4,22,0,1,0,0,0
d9131738e8af4f219dc42e919d1a52cf,54,95000.0,977,26.0475,5.666666666666667,3,3,8,0,0,1,0,1
d916b48f32ea4b4380ea219b3381c70a,68,100000.0,401,30.0225,10.0,1,4,4,1,0,1,0,1
d924317fd90048b98f9f891a9db6a335,67,87000.0,109,27.119999999999997,10.0,1,3,4,1,1,0,0,1
d92663deeeae4b45bd8ae2a8e12fa958,59,106000.0,544,26.963,5.0,2,3,10,1,0,1,0,1
d92ab842fbae483cbf5b04fdeec2e9e6,84,67000.0,903,19.774545454545457,5.0,4,4,11,0,0,1,0,0
d930673b135b4ef38943a9acc93e5f81,53,65000.0,338,16.232999999999997,4.666666666666667,1,2,10,2,1,0,0,1
d93690d1b7fe44ebad172e0686bb3d51,29,33000.0,284,2.6483333333333334,0.0,2,4,6,0,0,1,0,2
d938317453ce4cd19d991ddb18424aff,64,52000.0,394,3.28,0.0,0,1,2,0,0,1,0,2
d9386cf80c194ea491e39564e07e1c85,30,46000.0,517,14.956923076923077,3.0,3,3,13,1,1,0,0,0
d93aac1763804476bac97bbf6b76017f,23,72000.0,464,4.128846153846154,4.0,5,5,26,0,0,1,0,0
d94278bb57e3461e8537b6f267f17711,79,78000.0,368,20.587500000000002,6.0,2,5,4,0,1,0,0,1
d9436dd24c464d80bae8a36dc7c6867e,28,54000.0,409,3.4655555555555555,2.0,1,2,9,0,0,1,0,2
d94526ca0f2846f9867a7895f625a8d6,75,70000.0,91,15.607,8.333333333333334,3,4,10,0,0,1,0,0
d947664dc8654454b78286682903acca,48,47000.0,127,1.86,0.0,1,4,2,0,1,0,0,2
d95023d1b9384f11861dcde35e65ce8c,19,35000.0,351,2.5075000000000003,0.0,0,5,4,0,0,1,0,2
d95181e483ce4e059d9d56d844695787,55,49000.0,319,11.94090909090909,6.4,5,5,11,0,0,1,0,0
d95370555c8145d6a463b7d8a8adffee,97,41000.0,718,3.34,5.0,3,4,19,0,1,0,0,0
d955f6f0bfa5431fa8072c8dd77b46a9,85,58000.0,395,4.359999999999999,3.0,1,3,4,0,0,1,0,2
d957b9bd21fd4cacb39aab4b2834704b,82,84000.0,183,17.265,0.0,0,1,2,0,1,0,0,2
d9597faa3b814605be9c6fba8955ddf3,44,86000.0,352,24.48,2.75,4,5,9,0,1,0,0,1
d95b47babcf14532995d53acff0e0ead,58,97000.0,526,23.562857142857144,7.5,2,3,7,2,0,1,0,1
d95c38564046425b85ba31737bae897d,51,74000.0,227,3.5479999999999996,0.0,1,2,5,0,0,1,0,2
d964396514904cae974ae72f6bd4c606,64,90000.0,798,27.452499999999997,5.75,3,4,8,1,0,1,0,1
d966d9a9b1464563a2913bf9f76b8529,67,104000.0,437,31.587499999999995,6.0,4,4,12,1,1,0,0,1
d9728f92749f47618c867c33bd748940,39,74000.0,152,19.6125,3.5,2,3,4,0,1,0,0,2
d976728c13104410b79887adcf345236,70,77000.0,490,21.229999999999997,2.3333333333333335,3,4,5,0,0,1,0,1
d97af9cb73f94c3ab7fd5b1b6f4492ab,48,54000.0,868,13.924000000000001,5.0,1,2,10,1,1,0,0,0
d98603fa5f1a4d21ab15555bdeb5fa8e,80,70000.0,225,3.7825,0.0,0,4,4,0,1,0,0,2
d98654c04b694e7da1b10479b34b295e,60,72000.0,156,19.229999999999997,7.0,4,5,4,0,0,0,1,1
d987ed354279445ebf24deb3d9e28918,65,57000.0,302,14.43,0.0,2,3,4,0,0,0,1,2
d98a059172cb41f8b645cffc380a101a,51,55000.0,165,9.88,0.0,1,6,1,0,0,0,1,2
d98b3f891dc04fcf94377f08e6c1be87,47,43000.0,276,10.091,5.5,3,4,10,2,0,1,0,0
d98e24fb0e6e47309b138aeb904cbe46,32,71000.0,316,19.03357142857143,6.666666666666667,4,4,14,1,1,0,0,0
d98f3873f86c4ed8952873ce4aa8d0e5,75,75000.0,299,16.95,7.5,3,5,4,0,0,1,0,1
d9903ac65490434fa512d62dd38d295d,68,75000.0,340,17.956666666666667,2.0,2,5,3,0,1,0,0,1
d995f38c06fd45df91727a716ca2a1a2,63,98000.0,574,27.613333333333333,2.0,2,2,6,0,1,0,0,1
d998cbbef862404698d1a561dd099c6e,51,55000.0,562,15.788333333333332,3.5,2,3,6,0,1,0,0,2
d99952a35e944f5cbf9ada1ef22f6e62,39,56000.0,1294,8.910000000000002,6.0,2,3,15,0,0,1,0,0
d99b06a124ad4b829d41ee6a5d74c0a3,28,70000.0,329,2.5654545454545454,0.0,0,4,11,0,0,1,0,2
d99c86d58f524589a69f8a0a90938b7a,74,53000.0,1122,2.3439999999999994,3.0,1,3,20,0,0,1,0,0
d99dec469b3541c497a4a6f7b9be89f7,49,84000.0,919,23.48166666666667,3.5,2,3,6,0,0,1,0,1
d9a756caa65a4c8aa18e393cd83d635c,50,74000.0,372,0.0,0.0,0,5,0,0,1,0,0,2
d9ac38630d8d4c68b7fa831f179c0d9e,87,115000.0,321,19.243333333333336,4.0,2,2,6,1,1,0,0,1
d9b71ebf67d04d6695f1ff6fac4505f6,61,61000.0,266,2.236,0.0,0,2,5,0,0,1,0,2
d9bcd2770a544c74a2cb9155a59f8297,32,55000.0,187,10.44090909090909,5.666666666666667,3,3,11,0,0,1,0,0
d9bd65bf66f74cd0b9a8f626ed14f7d8,31,34000.0,396,0.6849999999999999,0.0,0,3,2,0,1,0,0,2
d9bd7e93629d4a31a1ee88d082ca5844,80,70000.0,1118,19.612000000000002,5.4,5,5,10,0,0,1,0,0
d9cf4f23008e437a8e8b459b312811bb,63,114000.0,1128,27.993333333333336,5.0,1,1,3,1,1,0,0,1
d9da2d2416fc44ac87c506b36c71d921,53,100000.0,1041,26.235000000000003,5.5,2,2,10,2,1,0,0,1
d9e5e0c806da46268f0a1905c6e212c2,55,65000.0,1489,15.127500000000001,6.0,4,4,8,0,0,1,0,0
d9ed9854be91409594f764483509d47e,64,75000.0,753,21.008000000000003,4.0,3,4,10,1,1,0,0,1
d9f112275afe4ab996731b75c446cab1,58,52000.0,347,15.622857142857145,3.0,3,3,7,0,0,1,0,2
d9f4ee05c261477a89fb30fca50cf4e0,64,47000.0,175,2.88,0.0,0,2,1,0,0,1,0,2
d9fa7c90506043b7b556193d9aa4fb9b,59,114000.0,990,31.7,10.0,1,2,4,0,1,0,0,1
d9fe5747442946ce86bb5f0c03bf1e2b,35,32000.0,1576,2.7556000000000007,3.5,3,6,25,0,1,0,0,0
da005d248ab2406c9cb95fc36840215b,73,65000.0,231,14.946000000000002,0.0,0,4,5,0,1,0,0,2
da015cc7032c47ce94beb397e34ddab7,51,34000.0,212,7.093333333333334,3.0,2,3,3,0,0,1,0,2
da01c34cfee2486e99d8ae97c4d5d1b1,66,58000.0,421,16.930999999999997,5.0,2,4,10,1,1,0,0,1
da161c948ae74721886c226b1a0c21d3,58,50000.0,227,2.352,0.0,0,4,5,0,0,1,0,2
da20295eb3b941699487566a84dbac6f,79,41000.0,225,11.92888888888889,6.0,2,3,9,0,1,0,0,1
da20c13402b448d1ad551c72f69ae55d,71,85000.0,928,20.264285714285712,5.0,2,4,7,2,1,0,0,1
da2c3eeed834413bba29e637c6f5b80e,21,59000.0,377,13.352857142857143,5.666666666666667,3,3,7,1,0,0,1,0
da2cee9684f84f1aa336ddd723a5568a,64,36000.0,299,11.64,6.0,3,3,9,0,0,1,0,0
da325463019e4cc9b1a9b9f68b1d8b4b,47,68000.0,1171,16.32111111111111,5.5,4,5,9,0,1,0,0,0
da339bae3bcc430db1e3189009a9a9f9,55,48000.0,264,1.6780000000000002,0.0,0,3,5,0,0,1,0,2
da33b9ed8f22454fbd08b8915cdb777f,41,37000.0,290,2.452,0.0,0,3,5,0,1,0,0,2
da37610be80246f69cb4792b7ca4ec25,36,31000.0,1658,3.639375,3.3333333333333335,4,4,16,0,1,0,0,0
da37f5aae7834a9aa6eb19a3e4ce776a,60,87000.0,1817,19.56,6.0,6,6,9,0,1,0,0,0
da3d478411cd4a30a6efa9d673530f00,28,30000.0,513,6.255000000000001,3.5,2,3,14,2,0,1,0,0
da4452e7ab374882931453a91447b6fb,63,99000.0,783,31.29875,4.333333333333333,3,5,8,1,0,1,0,1
da50429e4d43437eb8073e4264e686a5,61,82000.0,917,18.90285714285714,10.0,4,4,7,0,0,1,0,0
da53066ed4d84acfacb1d696b8516622,93,52000.0,268,26.836666666666662,5.0,0,1,3,1,0,1,0,1
da5aaa183d4b49ad8deafa2630df4ab2,51,70000.0,377,3.9466666666666668,0.0,0,1,3,0,0,1,0,2
da5b9a0ab0424d51a502f9423dc75c81,23,32000.0,88,1.62,0.0,1,5,6,0,0,1,0,2
da609095dc2749919733620125b79a43,58,115000.0,1137,27.084285714285716,6.5,2,2,7,1,0,1,0,1
da653fa452914b2eb9cfc4a8ed5c9b4b,40,49000.0,1222,2.453125,2.0,1,4,16,0,0,1,0,0
da68cf2e3566489b8273d330b9e0e36f,60,75000.0,128,19.50090909090909,4.0,4,4,11,0,0,1,0,0
da6918b53fd54371a5ce83b2092fd01c,45,55000.0,413,5.3580000000000005,2.0,2,6,5,0,0,1,0,2
da6a014ead92493fb5b818c02978ffdc,63,86000.0,521,24.6575,5.0,2,3,4,0,1,0,0,1
da6c95e567f94dfdb54c16073807fcfe,72,39000.0,404,9.614,6.25,5,5,10,0,0,1,0,0
da6f105d4db14af491cc76ddf73ae2da,21,60000.0,315,15.608571428571427,5.0,2,4,7,2,1,0,0,1
da72743f0fd04812a1b9334b0b9ad403,49,67000.0,381,2.97,0.0,0,2,5,0,0,1,0,2
da7906d43c2c4a7886761894ca7513cc,57,106000.0,458,28.816666666666666,6.25,3,4,6,1,1,0,0,1
da7aced8db154427a94a9008200267e4,91,49000.0,1768,3.5325,6.5,2,2,8,0,0,1,0,0
da7b78b3a6274912a30a86473462ae3f,52,88000.0,585,23.48375,5.0,3,3,8,0,1,0,0,1
da7bf9d84fd74a72bdee595007bcca7a,89,68000.0,553,15.418095238095239,4.0,4,4,21,1,1,0,0,0
da84884d6b5e4eb3bb01142a4a645cb7,61,53000.0,812,4.325333333333333,3.5,2,4,15,1,0,1,0,0
da8f5f42e3be4b96b7fb8c54f69f15cf,64,51000.0,177,0.0,0.0,0,3,0,0,1,0,0,2
da92e3a709964e70a1bdf0375ac3e80a,40,73000.0,435,3.8713636363636366,2.0,2,2,22,0,0,1,0,0
da942f5df8ec4e008c009b783142db97,43,42000.0,280,2.195,0.0,0,3,2,0,0,1,0,2
da9557652a704bb59cbc84cbf2b7f7d8,30,53000.0,119,4.41,0.0,0,3,2,0,0,1,0,2
da990329776f4c0ab73d0a277dde9a0a,58,57000.0,535,14.770000000000001,0.0,1,3,6,0,0,1,0,2
da9e3b4b8c8a42a290186283a02b950d,74,35000.0,148,8.088750000000001,2.0,1,2,8,0,1,0,0,2
da9e7cdd4b0e4978b03f92d1245c8c60,34,34000.0,443,10.027692307692307,3.0,3,3,13,1,1,0,0,0
daa056c77f7447e8a0449504b0b8b4f7,23,44000.0,902,10.276666666666666,3.0,3,4,12,1,1,0,0,0
daa458955682420da4321a2e9602ef34,25,72000.0,131,4.785714285714286,2.0,2,4,7,0,0,1,0,2
daa8e642cb3244b48ea8ba297fa08983,81,40000.0,131,1.932,0.0,2,5,5,0,0,1,0,2
daa9206b6c19450c88b6d947ffde76e7,48,75000.0,436,24.65,0.0,0,2,1,0,1,0,0,2
daaa478470c54a9bb2a4c1d95b5a4e53,50,66000.0,521,3.680588235294118,3.0,2,4,17,0,1,0,0,0
daabbe6246ef4472a2a579a3b246b43c,51,41000.0,327,2.12875,0.0,0,4,8,0,1,0,0,2
daad151d84664dd6a4809ab8f05af690,40,86000.0,813,20.371333333333332,5.4,5,6,15,0,0,1,0,0
daad5121c67e4cc0a7f8718fe7be8d9d,62,52000.0,383,15.54,4.666666666666667,4,4,6,0,1,0,0,0
daaebe2720eb40b2a87a36748872eee3,47,59000.0,222,11.216666666666669,0.0,1,3,3,0,0,1,0,2
daafbea10805474ca2950ba9f18f4ecd,42,65000.0,1669,20.19,7.5,2,4,2,0,1,0,0,1
daafc0a8d76f452fa885b342b9236815,64,62000.0,90,0.98,0.0,0,2,3,0,1,0,0,2
dabfb91545a94568b54ed3a4be5964c1,66,88000.0,1128,23.15928571428571,2.75,5,5,14,0,1,0,0,0
dac462b20c3d498dbf9aca07d863b6e3,29,54000.0,339,4.07,3.0,2,5,5,0,0,1,0,2
dac5cef904764a609e3a3b3d4f0058e8,49,64000.0,1821,16.139999999999997,4.25,2,3,7,2,0,1,0,0
daca8dbd28a4469d9b6969e883b308c8,84,70000.0,1113,18.223333333333333,6.5,2,2,6,0,0,1,0,1
dacb3543b4514f6f80e81e0e6cfddda5,71,68000.0,307,3.585,0.0,0,1,2,0,0,1,0,2
dacef14d461c4b86b14c24e8adaa6404,80,68000.0,1066,3.2142857142857144,5.0,1,1,7,0,0,1,0,2
dad1c0e6bfe44dabbcb5c5c355c1cea8,69,35000.0,442,8.381428571428572,5.75,4,5,14,0,0,1,0,0
dad66222e2354b939907a680fff6640c,62,50000.0,93,4.61,5.0,1,4,6,0,0,1,0,2
dad86972ba9f4ee5b201cca3dba48eb6,29,49000.0,145,1.0966666666666667,0.0,0,3,3,0,0,1,0,2
dadae228edc442d59471e7e8d42e1d9e,92,112000.0,459,24.411666666666665,2.0,3,3,6,0,1,0,0,1
dadb31505e854404bfe006d756b23772,29,51000.0,1167,3.9325,4.0,2,2,8,0,0,1,0,0
daf55ea3d1b94b0baf9180b30d61abba,26,64000.0,334,2.7988888888888885,3.0,2,3,9,0,0,1,0,2
daf6499a08b9473fb5eaea866c961a3b,77,75000.0,290,18.6,3.0,1,4,1,0,1,0,0,1
dafc626bbdac41a8ae6b4f7a9478b2b2,67,103000.0,956,30.227999999999998,3.0,3,3,5,0,1,0,0,1
db06532760134014aa9445c7560554af,66,92000.0,499,23.150833333333335,5.0,2,2,12,1,0,1,0,1
db06d8bd6b954ff9abe7023ed50fdd80,55,96000.0,644,21.284285714285716,2.0,3,3,7,0,1,0,0,1
db0bffb1c28d416a84f7a224a86bd6de,57,48000.0,285,14.5125,4.0,4,4,8,1,0,1,0,0
db1805ed333844978e8b46ed3e4643ae,57,60000.0,1227,13.72,0.0,0,2,1,0,0,1,0,2
db18858cf33f480388c0f1c2cc15fb1f,25,64000.0,399,3.2800000000000007,0.0,0,4,7,0,0,1,0,2
db1a497fb42b47c5ba22bfa8fbf0dc5d,59,103000.0,363,31.343333333333334,2.0,0,3,3,1,0,1,0,1
db1cb42e83784acaac9581a3213f57c0,60,98000.0,573,23.4075,7.5,1,3,4,1,0,1,0,1
db1dab29b45443319d6330c65af0627e,90,66000.0,433,20.698749999999997,6.0,3,3,8,0,1,0,0,1
db22718fc9144e44b5fab97ea282cdb6,65,60000.0,1702,2.7307142857142854,4.0,1,2,14,1,1,0,0,0
db233b413d454296ba4fe2a441c954e9,53,35000.0,1712,2.2325000000000004,0.0,1,2,4,0,0,1,0,2
db23badcb0e64c0eb193721a727a446f,48,85000.0,1001,25.949230769230766,9.0,5,6,13,0,1,0,0,0
db270c5eba0c4add96f8a68870f775aa,25,70000.0,237,15.2825,5.0,1,1,4,1,0,1,0,2
db2f2fd8ecf2449b92149127d3d344f8,35,34000.0,528,1.9057894736842105,3.5,1,2,19,1,0,1,0,0
db336fdbe54f4832ac4e5a5337171381,70,57000.0,110,2.9819999999999998,2.0,1,4,5,1,0,1,0,2
db3d9ca5a8f54526bd5e263d914f3b29,56,104000.0,271,23.466250000000002,6.0,2,3,8,1,1,0,0,1
db3eae5286d940d089eb5a72ea4d2be6,58,71000.0,396,5.52,10.0,1,1,6,0,0,1,0,1
db3edb3c3efa43aaaefc1b0fc57d8440,58,64000.0,605,16.625999999999998,5.75,4,5,10,0,1,0,0,0
db419088558440f78973c368a61798d0,81,85000.0,750,21.26909090909091,3.6666666666666665,3,3,11,0,0,1,0,0
db425a7d519f4b2eb851feff7a545667,25,54000.0,772,4.35470588235294,3.0,2,3,17,1,1,0,0,0
